ID,timestamp,Energy_output
1,2023-05-12 14:48:03,2475000.0
2,2023-05-12 14:48:03,2688000.0
3,2023-05-12 14:48:03,3752000.0
4,2023-05-12 14:48:03,7200000.0
5,2023-05-12 14:48:03,5400000.0
6,2023-05-12 14:48:03,3200000.0
7,2023-05-12 14:48:03,4000000.0
8,2023-05-12 14:48:03,4000000.0
9,2023-05-12 14:48:03,4000000.0
